LOCATIONID,LATITUDE,LONGITUDE,TOWN,DISPLAYNAME,WEEKDAY,HOUR,CONNECTOR_TYPES,MIN_MAXELECTRIC_POWER_W,MAX_MAXELECTRIC_POWER_W,NR_CONNECTORS,TOTAL_DURATION,AVG_DURATION,CHARGING_CAPACITY,CHARGING_CAPACITY_2,CHARGE_PERCENTAGE,parking,charging_station,fast_food,cafe,toilets,restaurant,convenience,playground,park,community_centre,bar,pub,supermarket,sports_centre,hotel,museum,theatre,hospital,library,zoo,cinema,bakery,motorway,trunk,primary,secondary,TOWN_NR,COUNTRY,AVG_ICOME,COST_OF_LIVING,NET_INCOME,CARS_PER_100,EV_RATE,POPULATION,POP_DENSITY,AGE_20,AGE_40,AGE_60,AGE_80,AGE_100,AVG_TRAFFIC_DUR
18999,52.624573,6.208178,Staphorst,Dekkersland,1,7,"[CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2]",50000,300000,6,15867.890000000009,2644.6483333333344,18720,360,0.8476,9,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,1,0,0,0,7,Netherlands,40000,900,29200,"57,5","3,5",17739,"132,4","27,92","24,22","22,44","17,36","8,06",481.0
18999,52.624573,6.208178,Staphorst,Dekkersland,4,8,"[CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2]",50000,300000,6,16358.15,2726.3583333333336,18720,360,0.8738,9,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,1,0,0,0,7,Netherlands,40000,900,29200,"57,5","3,5",17739,"132,4","27,92","24,22","22,44","17,36","8,06",418.125
18999,52.624573,6.208178,Staphorst,Dekkersland,2,14,"[CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CCS Type 2]",50000,300000,6,25984.369999999995,4330.728333333333,18720,360,1.3881,9,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,1,0,0,0,7,Netherlands,40000,900,29200,"57,5","3,5",17739,"132,4","27,92","24,22","22,44","17,36","8,06",416.0
18999,52.624573,6.208178,Staphorst,Dekkersland,0,19,"[CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2]",50000,300000,6,6775.790000000001,1129.2983333333334,18720,360,0.362,9,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,1,0,0,0,7,Netherlands,40000,900,29200,"57,5","3,5",17739,"132,4","27,92","24,22","22,44","17,36","8,06",374.375
18999,52.624573,6.208178,Staphorst,Dekkersland,6,14,"[CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2]",50000,300000,6,18615.189999999995,3102.5316666666654,19080,360,0.9756,9,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,1,0,0,0,7,Netherlands,40000,900,29200,"57,5","3,5",17739,"132,4","27,92","24,22","22,44","17,36","8,06",383.5
18999,52.624573,6.208178,Staphorst,Dekkersland,0,0,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO]",50000,300000,6,1315.78,219.29666666666668,18720,360,0.0703,9,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,1,0,0,0,7,Netherlands,40000,900,29200,"57,5","3,5",17739,"132,4","27,92","24,22","22,44","17,36","8,06",371.0
19000,53.203476,-2.856013,Chester,"Piper, Chester",6,9,"[CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO]",50000,75000,4,5902.329999999997,1475.5824999999993,12720,240,0.464,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",210.25
19000,53.203476,-2.856013,Chester,"Piper, Chester",0,23,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,75000,4,823.02,205.755,12480,240,0.0659,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",213.75
19000,53.203476,-2.856013,Chester,"Piper, Chester",0,11,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,75000,4,6738.65,1684.6625,12480,240,0.54,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",237.375
19000,53.203476,-2.856013,Chester,"Piper, Chester",1,17,"[CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2]",50000,75000,4,5346.039999999999,1336.5099999999998,12480,240,0.4284,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",254.125
19000,53.203476,-2.856013,Chester,"Piper, Chester",4,5,"[CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO]",50000,75000,4,1354.76,338.69,12480,240,0.1086,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",207.625
19000,53.203476,-2.856013,Chester,"Piper, Chester",6,10,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO]",50000,75000,4,7230.6,1807.6499999999996,12720,240,0.5684,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",230.125
19000,53.203476,-2.856013,Chester,"Piper, Chester",0,4,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,75000,4,261.06,65.26499999999999,12480,240,0.0209,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",207.875
19000,53.203476,-2.856013,Chester,"Piper, Chester",1,5,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO]",50000,75000,4,1335.3099999999995,333.82749999999993,12480,240,0.107,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",199.75
19000,53.203476,-2.856013,Chester,"Piper, Chester",4,7,"[CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO]",50000,75000,4,5778.149999999998,1444.5374999999997,12480,240,0.463,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",213.875
19000,53.203476,-2.856013,Chester,"Piper, Chester",0,3,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO]",50000,75000,4,164.42000000000002,41.105,12480,240,0.0132,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",207.5
19000,53.203476,-2.856013,Chester,"Piper, Chester",1,4,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,75000,4,411.04,102.76,12480,240,0.0329,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",209.125
19000,53.203476,-2.856013,Chester,"Piper, Chester",2,8,"[CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2]",50000,75000,4,4920.759999999998,1230.1899999999996,12480,240,0.3943,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",256.125
19000,53.203476,-2.856013,Chester,"Piper, Chester",6,4,"[CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2]",50000,75000,4,346.4100000000001,86.60250000000002,12720,240,0.0272,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",206.625
19000,53.203476,-2.856013,Chester,"Piper, Chester",6,22,"[CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO]",50000,75000,4,530.1199999999999,132.52999999999997,12720,240,0.0417,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",218.625
19000,53.203476,-2.856013,Chester,"Piper, Chester",2,7,"[CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2]",50000,75000,4,6153.9000000000015,1538.4750000000004,12480,240,0.4931,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",219.25
19000,53.203476,-2.856013,Chester,"Piper, Chester",3,6,"[CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO]",50000,75000,4,4601.329999999998,1150.3324999999995,12480,240,0.3687,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",206.375
19000,53.203476,-2.856013,Chester,"Piper, Chester",3,11,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO]",50000,75000,4,6587.419999999999,1646.855,12480,240,0.5278,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",238.875
19000,53.203476,-2.856013,Chester,"Piper, Chester",5,14,"[CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2]",50000,75000,4,6655.99,1663.9975,12480,240,0.5333,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",222.75
19000,53.203476,-2.856013,Chester,"Piper, Chester",5,22,"[CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,75000,4,1497.87,374.4675,12480,240,0.12,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",216.75
19000,53.203476,-2.856013,Chester,"Piper, Chester",6,3,"[CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO]",50000,75000,4,502.05999999999995,125.515,12720,240,0.0395,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",207.25
19000,53.203476,-2.856013,Chester,"Piper, Chester",1,22,"[CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO]",50000,75000,4,1156.7,289.17499999999995,12480,240,0.0927,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",213.0
19000,53.203476,-2.856013,Chester,"Piper, Chester",4,11,"[CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2]",50000,75000,4,6676.0999999999985,1669.0249999999996,12480,240,0.5349,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",233.125
19000,53.203476,-2.856013,Chester,"Piper, Chester",1,3,"[CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,75000,4,381.7,95.425,12480,240,0.0306,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",210.875
19000,53.203476,-2.856013,Chester,"Piper, Chester",1,16,"[CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,75000,4,6096.989999999998,1524.2474999999995,12480,240,0.4885,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",235.375
19000,53.203476,-2.856013,Chester,"Piper, Chester",6,19,"[CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO]",50000,75000,4,3171.8999999999996,792.9749999999998,12720,240,0.2494,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",256.875
19000,53.203476,-2.856013,Chester,"Piper, Chester",3,5,"[CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO]",50000,75000,4,1436.14,359.03499999999997,12480,240,0.1151,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",207.75
19000,53.203476,-2.856013,Chester,"Piper, Chester",1,19,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,75000,4,4052.309999999999,1013.0774999999998,12480,240,0.3247,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",275.75
19000,53.203476,-2.856013,Chester,"Piper, Chester",4,1,"[CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2]",50000,75000,4,524.8199999999999,131.20499999999998,12480,240,0.0421,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",208.875
19000,53.203476,-2.856013,Chester,"Piper, Chester",4,3,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,75000,4,312.02,78.005,12480,240,0.025,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",208.625
19000,53.203476,-2.856013,Chester,"Piper, Chester",4,6,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,75000,4,3640.82,910.205,12480,240,0.2917,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",220.375
19000,53.203476,-2.856013,Chester,"Piper, Chester",2,15,"[CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,75000,4,6575.4,1643.85,12480,240,0.5269,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",236.625
19000,53.203476,-2.856013,Chester,"Piper, Chester",3,16,"[CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2]",50000,75000,4,6570.34,1642.585,12480,240,0.5265,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",240.625
19000,53.203476,-2.856013,Chester,"Piper, Chester",4,23,"[CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2]",50000,75000,4,890.02,222.505,12480,240,0.0713,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",236.625
19000,53.203476,-2.856013,Chester,"Piper, Chester",4,2,"[CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2]",50000,75000,4,375.35,93.8375,12480,240,0.0301,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",207.375
19000,53.203476,-2.856013,Chester,"Piper, Chester",6,12,"[CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2]",50000,75000,4,6317.3899999999985,1579.3474999999996,12720,240,0.4967,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",240.375
19000,53.203476,-2.856013,Chester,"Piper, Chester",5,12,"[CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,75000,4,6915.009999999999,1728.7524999999996,12480,240,0.5541,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",250.5
19000,53.203476,-2.856013,Chester,"Piper, Chester",3,14,"[CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2]",50000,75000,4,7233.959999999998,1808.4899999999996,12480,240,0.5796,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",242.375
19000,53.203476,-2.856013,Chester,"Piper, Chester",4,18,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,75000,4,4932.1399999999985,1233.0349999999994,12480,240,0.3952,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",243.375
19000,53.203476,-2.856013,Chester,"Piper, Chester",5,3,"[CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO]",50000,75000,4,462.02,115.505,12480,240,0.037,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",205.75
19000,53.203476,-2.856013,Chester,"Piper, Chester",5,19,"[CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2]",50000,75000,4,3041.7900000000004,760.4475000000001,12480,240,0.2437,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",234.875
19000,53.203476,-2.856013,Chester,"Piper, Chester",1,21,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,75000,4,2182.49,545.6225,12480,240,0.1749,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",211.375
19000,53.203476,-2.856013,Chester,"Piper, Chester",3,9,"[CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2]",50000,75000,4,5197.75,1299.4374999999998,12480,240,0.4165,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",241.875
19000,53.203476,-2.856013,Chester,"Piper, Chester",3,13,"[CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,75000,4,6527.01,1631.7525,12480,240,0.523,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",242.375
19000,53.203476,-2.856013,Chester,"Piper, Chester",0,18,"[CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2]",50000,75000,4,4803.099999999999,1200.775,12480,240,0.3849,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",234.25
19000,53.203476,-2.856013,Chester,"Piper, Chester",2,20,"[CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2]",50000,75000,4,3485.2199999999975,871.3049999999994,12480,240,0.2793,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",226.25
19000,53.203476,-2.856013,Chester,"Piper, Chester",4,21,"[CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2]",50000,75000,4,2332.87,583.2175,12480,240,0.1869,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",218.25
19000,53.203476,-2.856013,Chester,"Piper, Chester",3,22,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,75000,4,888.88,222.22,12480,240,0.0712,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",232.875
19000,53.203476,-2.856013,Chester,"Piper, Chester",6,7,"[CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2]",50000,75000,4,2173.7699999999995,543.4424999999999,12720,240,0.1709,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",204.625
19000,53.203476,-2.856013,Chester,"Piper, Chester",2,9,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,75000,4,4984.0199999999995,1246.0049999999997,12480,240,0.3994,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",250.125
19000,53.203476,-2.856013,Chester,"Piper, Chester",1,1,"[CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2]",50000,75000,4,601.58,150.395,12480,240,0.0482,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",208.5
19000,53.203476,-2.856013,Chester,"Piper, Chester",5,8,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO]",50000,75000,4,4315.419999999999,1078.8549999999998,12480,240,0.3458,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",214.375
19000,53.203476,-2.856013,Chester,"Piper, Chester",1,14,"[CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,75000,4,7552.970000000001,1888.2425000000003,12480,240,0.6052,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",235.875
19000,53.203476,-2.856013,Chester,"Piper, Chester",2,19,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,75000,4,4686.1999999999925,1171.549999999998,12480,240,0.3755,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",231.125
19000,53.203476,-2.856013,Chester,"Piper, Chester",2,18,"[CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2]",50000,75000,4,5059.09,1264.7725,12480,240,0.4054,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",273.75
19000,53.203476,-2.856013,Chester,"Piper, Chester",4,9,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,75000,4,6200.200000000001,1550.0500000000004,12480,240,0.4968,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",249.625
19000,53.203476,-2.856013,Chester,"Piper, Chester",0,5,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO]",50000,75000,4,1003.5899999999996,250.89749999999992,12480,240,0.0804,18,1.0,3.0,1.0,1.0,1.0,4.0,8.0,9.0,2.0,,2.0,,3.0,,,,,2.0,,,,2,286,5,8,8,UK,41000,1500,23000,"52,5","3,5",92742,3760,"20,97","28,94","25,78","18,89","5,42",207.375
