LOCATIONID,LATITUDE,LONGITUDE,CITY,DISPLAYNAME,WEEKDAY,HOUR,CONNECTOR_TYPES,MIN_MAXELECTRIC_POWER_W,MAX_MAXELECTRIC_POWER_W,NR_CONNECTORS,TOTAL_DURATION,AVG_DURATION,CHARGING_CAPACITY,CHARGING_CAPACITY_2,CHARGE_PERCENTAGE
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Friday,14,"[CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO]",50000,50000,11,13237.73,1203.43,34320,660,0.3857
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Friday,12,"[CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CCS Type 2]",50000,50000,11,16076.949999999999,1461.5409090909088,34320,660,0.4684
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Wednesday,23,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO]",50000,50000,11,1817.8300000000002,165.25727272727272,34320,660,0.053
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Thursday,10,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CHAdeMO]",50000,50000,11,8079.0700000000015,734.46090909090913,34320,660,0.2354
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Monday,02,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO]",50000,50000,11,480.0,43.63636363636364,34320,660,0.014
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Monday,00,"[CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO]",50000,50000,11,747.68,67.970909090909075,34320,660,0.0218
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Saturday,20,"[CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CCS Type 2]",50000,50000,11,3159.75,287.25000000000006,34320,660,0.0921
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Wednesday,02,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO]",50000,50000,11,778.0,70.727272727272734,34320,660,0.0227
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Saturday,16,"[CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,50000,11,9725.36,884.12363636363636,34320,660,0.2834
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Sunday,11,"[CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO]",50000,50000,11,14900.09,1354.5536363636361,34980,660,0.426
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Sunday,09,"[CCS Type 2,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CHAdeMO,CHAdeMO]",50000,50000,11,7345.3699999999981,667.760909090909,34980,660,0.21
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Monday,01,"[CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO]",50000,50000,11,534.83999999999992,48.621818181818171,34320,660,0.0156
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Monday,11,"[CCS Type 2,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO]",50000,50000,11,11793.110000000002,1072.1009090909092,34320,660,0.3436
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Tuesday,17,"[CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO]",50000,50000,11,6225.06,565.91454545454553,34320,660,0.1814
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Wednesday,17,"[CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,50000,11,6517.9,592.53636363636372,34320,660,0.1899
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Saturday,22,"[CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO]",50000,50000,11,1843.6100000000001,167.60090909090908,34320,660,0.0537
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Friday,03,"[CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO]",50000,50000,11,697.42,63.401818181818193,34320,660,0.0203
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Thursday,20,"[CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2]",50000,50000,11,2278.25,207.11363636363637,34320,660,0.0664
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Monday,21,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO]",50000,50000,11,1179.79,107.25363636363636,34320,660,0.0344
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Sunday,13,"[CCS Type 2,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CHAdeMO]",50000,50000,11,12366.04,1124.1854545454546,34980,660,0.3535
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Monday,08,"[CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO]",50000,50000,11,5466.7000000000007,496.9727272727273,34320,660,0.1593
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Saturday,15,"[CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO]",50000,50000,11,11401.65,1036.5136363636361,34320,660,0.3322
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Sunday,21,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO]",50000,50000,11,959.99999999999989,87.272727272727266,34980,660,0.0274
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Sunday,23,"[CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO]",50000,50000,11,866.42,78.765454545454531,34980,660,0.0248
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Tuesday,20,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO]",50000,50000,11,2508.08,228.00727272727275,34320,660,0.0731
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Tuesday,02,"[CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO]",50000,50000,11,703.0,63.909090909090907,34320,660,0.0205
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Monday,15,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,50000,11,9326.489999999998,847.86272727272717,34320,660,0.2718
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Wednesday,04,"[CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO]",50000,50000,11,554.0,50.36363636363636,34320,660,0.0161
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Tuesday,15,"[CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO]",50000,50000,11,8434.49,766.77181818181828,34320,660,0.2458
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Wednesday,22,"[CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO]",50000,50000,11,1739.6600000000003,158.1509090909091,34320,660,0.0507
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Friday,18,"[CHAdeMO,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2]",50000,50000,11,7062.4599999999991,642.04181818181814,34320,660,0.2058
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Wednesday,18,"[CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO]",50000,50000,11,4873.8399999999992,443.07636363636357,34320,660,0.142
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Thursday,17,"[CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO]",50000,50000,11,6953.6099999999988,632.14636363636362,34320,660,0.2026
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Tuesday,05,"[CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CHAdeMO,CHAdeMO]",50000,50000,11,705.67,64.151818181818172,34320,660,0.0206
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Thursday,11,"[CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CHAdeMO]",50000,50000,11,9977.16,907.01454545454544,34320,660,0.2907
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Friday,06,"[CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO]",50000,50000,11,1972.63,179.33,34320,660,0.0575
18998,54.550802,-1.90823,Barnard Castle,Barnard Castle,Tuesday,21,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO]",50000,50000,11,1223.94,111.26727272727274,34320,660,0.0357
18999,52.624573,6.208178,Staphorst,Dekkersland,Monday,01,"[CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO]",50000,300000,6,960.70999999999992,160.11833333333331,18720,360,0.0513
18999,52.624573,6.208178,Staphorst,Dekkersland,Monday,11,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2]",50000,300000,6,22811.139999999992,3801.8566666666661,18720,360,1.2185
18999,52.624573,6.208178,Staphorst,Dekkersland,Tuesday,06,"[CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2]",50000,300000,6,13198.79,2199.7983333333332,18720,360,0.7051
18999,52.624573,6.208178,Staphorst,Dekkersland,Tuesday,17,"[CCS Type 2,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO]",50000,300000,6,12044.250000000002,2007.375,18720,360,0.6434
18999,52.624573,6.208178,Staphorst,Dekkersland,Saturday,13,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2]",50000,300000,6,23464.220000000005,3910.7033333333343,18720,360,1.2534
18999,52.624573,6.208178,Staphorst,Dekkersland,Saturday,17,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO]",50000,300000,6,14371.670000000002,2395.2783333333336,18720,360,0.7677
18999,52.624573,6.208178,Staphorst,Dekkersland,Sunday,10,"[CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO]",50000,300000,6,21100.870000000003,3516.811666666667,19080,360,1.1059
18999,52.624573,6.208178,Staphorst,Dekkersland,Monday,04,"[CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2]",50000,300000,6,1570.71,261.78499999999997,18720,360,0.0839
18999,52.624573,6.208178,Staphorst,Dekkersland,Tuesday,08,"[CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2]",50000,300000,6,17063.469999999998,2843.9116666666664,18720,360,0.9115
18999,52.624573,6.208178,Staphorst,Dekkersland,Wednesday,17,"[CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2]",50000,300000,6,13108.599999999997,2184.7666666666664,18720,360,0.7002
18999,52.624573,6.208178,Staphorst,Dekkersland,Monday,03,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2]",50000,300000,6,713.75,118.95833333333331,18720,360,0.0381
18999,52.624573,6.208178,Staphorst,Dekkersland,Tuesday,04,"[CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2]",50000,300000,6,1453.6999999999998,242.28333333333333,18720,360,0.0777
18999,52.624573,6.208178,Staphorst,Dekkersland,Wednesday,08,"[CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2]",50000,300000,6,20207.76,3367.96,18720,360,1.0795
18999,52.624573,6.208178,Staphorst,Dekkersland,Sunday,04,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2]",50000,300000,6,859.7299999999999,143.28833333333333,19080,360,0.0451
18999,52.624573,6.208178,Staphorst,Dekkersland,Thursday,06,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,300000,6,11363.11,1893.8516666666667,18720,360,0.607
18999,52.624573,6.208178,Staphorst,Dekkersland,Thursday,11,"[CCS Type 2,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO]",50000,300000,6,23613.329999999998,3935.5549999999994,18720,360,1.2614
18999,52.624573,6.208178,Staphorst,Dekkersland,Saturday,14,"[CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2]",50000,300000,6,20916.510000000002,3486.0850000000009,18720,360,1.1173
18999,52.624573,6.208178,Staphorst,Dekkersland,Saturday,22,"[CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2]",50000,300000,6,6425.51,1070.9183333333333,18720,360,0.3432
18999,52.624573,6.208178,Staphorst,Dekkersland,Sunday,03,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO]",50000,300000,6,894.04,149.00666666666666,19080,360,0.0469
18999,52.624573,6.208178,Staphorst,Dekkersland,Tuesday,13,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,300000,6,23010.92,3835.1533333333332,18720,360,1.2292
18999,52.624573,6.208178,Staphorst,Dekkersland,Wednesday,00,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO]",50000,300000,6,844.6400000000001,140.77333333333334,18720,360,0.0451
18999,52.624573,6.208178,Staphorst,Dekkersland,Wednesday,22,"[CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2]",50000,300000,6,3688.3599999999997,614.72666666666669,18720,360,0.197
18999,52.624573,6.208178,Staphorst,Dekkersland,Monday,20,"[CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,300000,6,5478.0599999999986,913.00999999999988,18720,360,0.2926
18999,52.624573,6.208178,Staphorst,Dekkersland,Sunday,19,"[CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2]",50000,300000,6,12046.919999999993,2007.8199999999988,19080,360,0.6314
18999,52.624573,6.208178,Staphorst,Dekkersland,Friday,01,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2]",50000,300000,6,774.36,129.06,18720,360,0.0414
18999,52.624573,6.208178,Staphorst,Dekkersland,Friday,06,"[CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2]",50000,300000,6,9494.26,1582.376666666667,18720,360,0.5072
18999,52.624573,6.208178,Staphorst,Dekkersland,Saturday,00,"[CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2]",50000,300000,6,1924.2700000000002,320.7116666666667,18720,360,0.1028
18999,52.624573,6.208178,Staphorst,Dekkersland,Wednesday,15,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,300000,6,21581.559999999994,3596.9266666666658,18720,360,1.1529
18999,52.624573,6.208178,Staphorst,Dekkersland,Friday,02,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO]",50000,300000,6,496.29,82.715,18720,360,0.0265
18999,52.624573,6.208178,Staphorst,Dekkersland,Sunday,12,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO]",50000,300000,6,19143.14,3190.5233333333335,19080,360,1.0033
18999,52.624573,6.208178,Staphorst,Dekkersland,Saturday,12,"[CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO]",50000,300000,6,23937.910000000003,3989.6516666666676,18720,360,1.2787
18999,52.624573,6.208178,Staphorst,Dekkersland,Saturday,23,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,300000,6,4893.89,815.64833333333331,18720,360,0.2614
18999,52.624573,6.208178,Staphorst,Dekkersland,Sunday,15,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2]",50000,300000,6,17762.86,2960.4766666666669,19080,360,0.931
18999,52.624573,6.208178,Staphorst,Dekkersland,Saturday,03,"[CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO]",50000,300000,6,898.22,149.70333333333332,18720,360,0.048
18999,52.624573,6.208178,Staphorst,Dekkersland,Friday,16,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO]",50000,300000,6,19440.230000000003,3240.0383333333339,18720,360,1.0385
18999,52.624573,6.208178,Staphorst,Dekkersland,Monday,14,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2]",50000,300000,6,20853.460000000014,3475.5766666666686,18720,360,1.114
18999,52.624573,6.208178,Staphorst,Dekkersland,Wednesday,13,"[CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,300000,6,23298.72,3883.1200000000003,18720,360,1.2446
18999,52.624573,6.208178,Staphorst,Dekkersland,Thursday,13,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2]",50000,300000,6,23048.259999999995,3841.3766666666661,18720,360,1.2312
18999,52.624573,6.208178,Staphorst,Dekkersland,Monday,18,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO]",50000,300000,6,7975.5899999999992,1329.2649999999999,18720,360,0.426
18999,52.624573,6.208178,Staphorst,Dekkersland,Friday,21,"[CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,300000,6,6710.7100000000009,1118.4516666666668,18720,360,0.3585
18999,52.624573,6.208178,Staphorst,Dekkersland,Sunday,13,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,300000,6,19253.4,3208.9000000000005,19080,360,1.0091
18999,52.624573,6.208178,Staphorst,Dekkersland,Sunday,01,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2]",50000,300000,6,2220.34,370.05666666666667,19080,360,0.1164
18999,52.624573,6.208178,Staphorst,Dekkersland,Wednesday,09,"[CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CCS Type 2]",50000,300000,6,20087.09,3347.8483333333334,18720,360,1.073
18999,52.624573,6.208178,Staphorst,Dekkersland,Tuesday,01,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2]",50000,300000,6,943.27999999999986,157.21333333333334,18720,360,0.0504
18999,52.624573,6.208178,Staphorst,Dekkersland,Saturday,08,"[CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO]",50000,300000,6,16825.33,2804.2216666666673,18720,360,0.8988
18999,52.624573,6.208178,Staphorst,Dekkersland,Tuesday,14,"[CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CCS Type 2]",50000,300000,6,25329.059999999998,4221.5099999999993,18720,360,1.353
18999,52.624573,6.208178,Staphorst,Dekkersland,Wednesday,18,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO]",50000,300000,6,10454.339999999997,1742.3899999999994,18720,360,0.5585
18999,52.624573,6.208178,Staphorst,Dekkersland,Friday,09,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2]",50000,300000,6,20496.15,3416.025,18720,360,1.0949
18999,52.624573,6.208178,Staphorst,Dekkersland,Monday,05,"[CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2]",50000,300000,6,5301.3200000000006,883.55333333333328,18720,360,0.2832
18999,52.624573,6.208178,Staphorst,Dekkersland,Friday,15,"[CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO]",50000,300000,6,23524.159999999996,3920.6933333333327,18720,360,1.2566
18999,52.624573,6.208178,Staphorst,Dekkersland,Tuesday,12,"[CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO]",50000,300000,6,21360.090000000007,3560.0150000000012,18720,360,1.141
18999,52.624573,6.208178,Staphorst,Dekkersland,Saturday,07,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2]",50000,300000,6,10094.57,1682.4283333333335,18720,360,0.5392
18999,52.624573,6.208178,Staphorst,Dekkersland,Tuesday,00,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO]",50000,300000,6,1227.3,204.55,18720,360,0.0656
18999,52.624573,6.208178,Staphorst,Dekkersland,Friday,19,"[CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2]",50000,300000,6,10990.62,1831.77,18720,360,0.5871
18999,52.624573,6.208178,Staphorst,Dekkersland,Thursday,02,"[CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2]",50000,300000,6,1380.8000000000002,230.13333333333335,18720,360,0.0738
18999,52.624573,6.208178,Staphorst,Dekkersland,Friday,20,"[CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CCS Type 2]",50000,300000,6,7900.02,1316.67,18720,360,0.422
18999,52.624573,6.208178,Staphorst,Dekkersland,Saturday,01,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2]",50000,300000,6,1095.63,182.60500000000002,18720,360,0.0585
18999,52.624573,6.208178,Staphorst,Dekkersland,Tuesday,11,"[CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2]",50000,300000,6,22053.059999999994,3675.5099999999989,18720,360,1.178
18999,52.624573,6.208178,Staphorst,Dekkersland,Friday,13,"[CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO]",50000,300000,6,27233.239999999998,4538.873333333333,18720,360,1.4548
18999,52.624573,6.208178,Staphorst,Dekkersland,Saturday,09,"[CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2]",50000,300000,6,22018.700000000004,3669.7833333333338,18720,360,1.1762
18999,52.624573,6.208178,Staphorst,Dekkersland,Monday,08,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,300000,6,14904.219999999998,2484.0366666666669,18720,360,0.7962
18999,52.624573,6.208178,Staphorst,Dekkersland,Sunday,02,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO]",50000,300000,6,1336.9099999999999,222.81833333333333,19080,360,0.0701
18999,52.624573,6.208178,Staphorst,Dekkersland,Sunday,05,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,300000,6,1398.9299999999998,233.155,19080,360,0.0733
18999,52.624573,6.208178,Staphorst,Dekkersland,Wednesday,06,"[CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO]",50000,300000,6,12778.369999999997,2129.728333333333,18720,360,0.6826
18999,52.624573,6.208178,Staphorst,Dekkersland,Tuesday,09,"[CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2]",50000,300000,6,19052.550000000003,3175.4250000000011,18720,360,1.0178
18999,52.624573,6.208178,Staphorst,Dekkersland,Monday,16,"[CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,300000,6,14630.090000000002,2438.3483333333334,18720,360,0.7815
18999,52.624573,6.208178,Staphorst,Dekkersland,Wednesday,01,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2]",50000,300000,6,937.12,156.18666666666667,18720,360,0.0501
